date,storageCapacity,storageCapacityAdded,cumulativeRenewableEnergyPurchase,energyIntensityEstimate,energyConsumptionRateEstimate,energyUsedSealDataEstimate,cumulativeEnergyUseEstimate,energyUsedStoreDataEstimate,close,volume
2021-11-19,15057685836,33526816,1259696342,11.16729226,156605.2236,51244.73245,1182629304,48503.81761,53.799706,620639446
2021-11-20,15091560253,34303264,1261987567,11.28698163,158639.7768,52431.50993,1186436660,48612.93389,54.375874,452837513
2021-11-21,15125430773,32982784,1264278792,11.04891936,155642.3165,50413.19586,1190172078,48722.03761,53.286945,364969133
2021-11-22,15156659775,29613632,1266570017,10.46458136,147715.3035,45263.5481,1193717247,48822.63247,51.748146,554416792
2021-11-23,15185254082,27451840,1268861242,10.08828549,142672.2653,41959.31388,1197141383,48914.74045,51.761379,454719200
2021-11-24,15211360697,25004768,1271152466,9.665780935,136932.0603,38219.03774,1200427754,48998.83508,50.70396,455641991
2021-11-25,15237380541,28046048,1273443691,10.17283158,144361.8033,42867.54299,1203892438,49082.6502,50.109303,519501538
2021-11-26,15265307019,27181216,1275734916,10.018179,142427.6999,41545.67322,1207310705,49172.60697,52.481216,1666665605
2021-11-27,15294684657,31013824,1278026141,10.65503613,151773.3723,47403.69957,1210953267,49267.23822,57.807198,1157101737
2021-11-28,15324165986,27953632,1280317365,10.13043357,144578.9315,42726.2879,1214423163,49362.20347,56.495411,861459999
2021-11-29,15352197474,28400448,1282608590,10.19684342,145792.9181,43409.23275,1217922195,49452.4985,54.815617,496433452
2021-11-30,15379749381,26647360,1284899815,9.894599589,141725.3743,40729.69034,1221323605,49541.24871,53.763393,609515724
2021-12-01,15406182597,26319744,1287183761,9.832146629,141072.8752,40228.93911,1224709356,49626.39538,54.385078,510944318
2021-12-02,15432813276,26704928,1289467707,9.88886087,142131.8793,40817.6813,1228120523,49712.17812,53.673012,422122714
2021-12-03,15459282557,26288192,1291751653,9.811767875,141265.7015,40180.71283,1231510901,49797.44097,49.65546,688794541
2021-12-04,15485370740,26047584,1294035599,9.764350816,140820.2503,39812.95072,1234890588,49881.47623,41.074883,2324252197
2021-12-05,15511238525,25618624,1296319546,9.685865994,139921.6966,39157.29823,1238248710,49964.80154,39.081219,773811128
2021-12-06,15537150801,26639232,1298603492,9.848024566,142501.8932,40717.26694,1241668757,50048.27016,38.896427,828638801
2021-12-07,15564110764,27386112,1300887438,9.964018916,144430.5238,41858.85061,1245135092,50135.11359,39.210144,492445549
2021-12-08,15591836153,27893216,1303171384,10.03975927,145787.6354,42633.94386,1248633996,50224.42262,41.420074,929439252
2021-12-09,15619697213,27338336,1305455330,9.94000307,144596.9923,41785.82643,1252104326,50314.16866,37.542099,524289837
2021-12-10,15646922479,27318400,1307739276,9.928873192,144686.8378,41755.35485,1255576811,50401.86669,39.924099,856451380
2021-12-11,15674056321,26816128,1310023222,9.838517004,143618.7603,40987.64716,1259023663,50489.27022,40.378727,498780657
2021-12-12,15700198864,25367616,1312307168,9.59345251,140274.9794,38773.64003,1262390264,50573.48058,39.795551,297282953
2021-12-13,15725834090,26408864,1314591114,9.75727291,142903.3046,40365.15636,1265819945,50656.05677,35.89093,495394672
2021-12-14,15752147793,25805408,1316875060,9.65133438,141588.2684,39442.79197,1269218065,50740.81847,36.509487,435205760
2021-12-15,15778626024,27150304,1319159006,9.863872952,144949.5204,41498.42515,1272696855,50826.11015,38.226669,445219224
2021-12-16,15804829468,25186496,1321442953,9.536363267,140369.4928,38496.80354,1276065724,50910.51668,37.214424,265763054
2021-12-17,15830201640,26242720,1323726899,9.701701911,143032.4255,40111.21024,1279498504,50992.24552,35.692127,491996927
2021-12-18,15856480132,26126048,1326010845,9.675663863,142885.3458,39932.88059,1282927753,51076.8938,36.292023,248634081
2021-12-19,15882816009,26235616,1328294791,9.686399459,143281.4639,40100.35199,1286366510,51161.72693,35.79224,197139067
2021-12-20,15909495523,27457728,1330578737,9.877191765,146349.0894,41968.31352,1289878890,51247.66698,34.783512,375678716
2021-12-21,15937691748,29023648,1332862683,10.12248759,150249.4206,44361.77526,1293484877,51338.49266,35.312775,331316637
2021-12-22,15967325922,29661728,1335146629,10.2167464,151930.4883,45337.0614,1297131211,51433.95026,35.601234,501082251
2021-12-23,15996926784,29877088,1337430575,10.24257781,152596.9872,45666.2327,1300793540,51529.30056,37.352356,490571871
2021-12-24,16027056185,30139168,1339714521,10.27566539,153378.273,46066.81411,1304474620,51626.35338,36.326519,441959796
2021-12-25,16055883008,27510144,1341998467,9.845058783,147215.195,42048.4298,1308007787,51719.21035,36.997223,300906506
2021-12-26,16083235531,27714368,1344282414,9.870268757,147843.6004,42360.58006,1311556035,51807.31829,37.290997,431263383
2021-12-27,16110917296,27084672,1346566360,9.761931137,146472.5148,41398.10861,1315071376,51896.48679,39.149315,898019789
2021-12-28,16137906127,26874688,1348850306,9.721159774,146105.1068,41077.15437,1318577900,51983.42322,36.28783,983939194
2021-12-29,16164571375,26651392,1351134252,9.678487685,145704.1176,40735.85313,1322074801,52069.31731,34.1731,558171118
2021-12-30,16190834718,25649632,1353418198,9.512173549,143433.0174,39204.69302,1325517195,52153.91679,34.972874,469063294
2021-12-31,16215904422,24542976,1355702144,9.330018722,140904.1619,37513.20253,1328898896,52234.67132,34.270481,476459862
2022-01-01,16240127331,24315488,1356034100,9.288108777,140480.7616,37165.49394,1332270436,52312.69816,35.854889,268666137
2022-01-02,16264795809,24876288,1356366055,9.371099082,141951.2677,38022.65992,1335677267,52392.16026,35.792622,299929459
2022-01-03,16289422545,24050816,1356698011,9.234568249,140094.9287,36760.95073,1339039547,52471.4879,35.020367,315339954
2022-01-04,16313101139,23647616,1357029966,9.165360722,139247.1198,36144.67163,1342381479,52547.76139,36.098606,703995869
2022-01-05,16336995584,24330048,1357361922,9.267530263,141005.5915,37187.74847,1345765615,52624.73018,33.258137,898444844
2022-01-06,16361591046,24835648,1357693877,9.341384742,142343.265,37960.5429,1349181855,52703.95708,32.994217,504904313
2022-01-07,16386977153,25408256,1358025833,9.425361458,143845.7359,38835.75705,1352634154,52785.73081,31.459591,642867943
2022-01-08,16412056555,24772992,1358357789,9.319521424,142448.1279,37864.77508,1356052910,52866.51657,29.43952,449785144
2022-01-09,16436755007,25235776,1358689744,9.38622409,143683.5768,38572.12654,1359501317,52946.07523,30.23494,308127435
2022-01-10,16462546801,25761216,1359021700,9.462266129,145074.9105,39375.24582,1362983117,53029.15576,28.169619,564197224
2022-01-11,16488225025,25463360,1359353655,9.409440048,144490.0081,38919.98186,1366450878,53111.87045,28.88755,320288158
2022-01-12,16513786623,26001152,1359685611,9.487192639,145909.8187,39741.9808,1369952715,53194.20947,30.771364,438777978
2022-01-13,16539387870,25096768,1360017566,9.340019714,143869.0431,38359.65698,1373405574,53276.67621,28.467012,452235670
2022-01-14,16564434951,25133760,1360349522,9.339861938,144084.4829,38416.19815,1376863603,53357.35786,29.802885,480560923
2022-01-15,16589977044,25863424,1360681477,9.447169658,145964.6297,39531.46768,1380366755,53439.63405,29.783924,292112222
2022-01-16,16615193599,23622336,1361013433,9.093529088,140714.2228,36106.03191,1383743898,53520.86162,30.413492,329999295
2022-01-17,16637948027,23154720,1361345389,9.016101142,139707.1613,35391.29488,1387096871,53594.15818,29.019115,297877558
2022-01-18,16661529247,23988096,1361677344,9.13990513,141826.2689,36665.08509,1390500703,53670.11801,28.516174,315050911
2022-01-19,16685916061,24237152,1362009300,9.172942822,142547.2591,37045.75972,1393921839,53748.67282,27.63147,295025457
2022-01-20,16709448010,23401376,1362341255,9.038792319,140660.6569,35768.30117,1397297696,53824.47393,26.141457,176456498
2022-01-21,16734163433,25570848,1362673211,9.367508816,145991.7272,39084.27404,1400801499,53904.08725,21.872448,629605217
2022-01-22,16759585788,25656896,1363005166,9.374765611,146326.7845,39215.79583,1404313343,53985.97774,18.959282,771147121
2022-01-23,16785477816,25966816,1363337122,9.416255336,147201.4422,39689.49925,1407846179,54069.38114,19.455969,380994301
2022-01-24,16811662891,26393504,1363669077,9.475443621,148357.7899,40341.67906,1411406767,54153.7285,18.413218,628196823
2022-01-25,16838415381,27084192,1364001033,9.574707446,150150.5274,41397.37495,1415010381,54239.90363,18.14986,331086546
2022-01-26,16865609136,27170720,1364332989,9.581244336,150495.695,41529.6304,1418622280,54327.50015,19.307182,516401618
2022-01-27,16892906909,27444480,1364664944,9.616292866,151290.6888,41948.06435,1422253258,54415.43174,19.221661,383963160
2022-01-28,16920328104,27672256,1364996900,9.644194997,151975.9592,42296.21313,1425900682,54503.76089,19.622816,361035683
2022-01-29,16948256830,28044000,1365328855,9.693767374,153009.276,42864.41268,1429572907,54593.7249,20.220657,354665392
2022-01-30,16976284590,27772064,1365660811,9.6454539,152498.4561,42448.76666,1433232871,54684.00792,19.83703,267276056
2022-01-31,17003432715,26760064,1365992766,9.485367893,150207.2576,40901.95502,1436837847,54771.45746,21.322905,370114373
2022-02-01,17029347569,24681408,1366324722,9.164682085,145350.1699,37724.79169,1440326252,54854.93439,20.914812,252317037
2022-02-02,17053286307,23473536,1366656677,8.976937099,142572.707,35878.59557,1443747998,54932.04585,20.183401,290644986
2022-02-03,17076287537,22621536,1366988633,8.84360075,140644.4882,34576.33913,1447123467,55006.13741,20.316822,263045047
2022-02-04,17098453502,21492672,1367320589,8.669061273,138047.6552,32850.90437,1450436612,55077.53842,21.617502,323109800
2022-02-05,17119908891,21623232,1367652544,8.684652334,138469.4657,33050.46142,1453759881,55146.65052,22.016569,305274139
2022-02-06,17141219475,20764608,1367984500,8.55153855,136516.8012,31738.08039,1457036285,55215.29617,22.44775,265125624
2022-02-07,17162775113,22957728,1368316455,8.876872518,141888.6396,35090.19852,1460441614,55284.73119,24.404755,508292513
2022-02-08,17185683120,22698176,1368648411,8.833363499,141381.6456,34693.48107,1463834775,55358.52247,24.596313,808846212
2022-02-09,17208897021,23513280,1368980366,8.950816832,143455.0482,35939.34308,1467277697,55433.29908,24.269861,400856481
2022-02-10,17231753040,21787712,1369312322,8.688123767,139429.7957,33301.86416,1470624013,55506.92289,23.179502,602985732
2022-02-11,17254727665,24353376,1369644277,9.066917596,145702.8034,37223.40461,1474120882,55580.92875,21.037802,446910427
2022-02-12,17278360122,23101504,1369976233,8.875256602,142818.2048,35309.95582,1477548520,55657.05362,20.850382,400487576
2022-02-13,17301891493,23532288,1370308189,8.934724995,143970.9611,35968.39624,1481003825,55732.85288,20.664286,262055389
2022-02-14,17324247785,21910304,1370640144,8.688962948,140191.7516,33489.24235,1484368428,55804.86697,20.727551,304204997
2022-02-15,17346762711,22610656,1370972100,8.788762305,141986.2492,34559.70938,1487776099,55877.39204,22.342148,340226902
2022-02-16,17369295140,22792096,1371304055,8.811321211,142535.6033,34837.03497,1491196955,55949.9735,23.083826,524724469
2022-02-17,17393266429,24644064,1371636011,9.081013799,147100.9966,37667.7125,1494727380,56027.18982,20.481836,590915625
2022-02-18,17417532610,24182880,1371967966,9.007702416,146117.0153,36962.80659,1498234190,56105.35604,21.160259,469480256
2022-02-19,17441792186,24519040,1372299922,9.052387068,147046.3854,37476.61707,1501763305,56183.50099,20.877937,301801040
2022-02-20,17466101527,24026400,1372631877,8.974669875,145987.1374,36723.63161,1505266997,56261.80624,19.838818,313297097
2022-02-21,17489704261,22883712,1372963833,8.80154101,143364.3972,34977.06728,1508707744,56337.83537,18.600885,436602015
2022-02-22,17512997121,23858432,1373295789,8.940465852,145821.2293,36466.89756,1512207455,56412.86633,19.213531,404892137
2022-02-23,17536776268,23920992,1373627744,8.94489796,146091.6123,36562.51864,1515713655,56489.46371,18.488123,318462126
2022-02-24,17560684614,23077856,1373959700,8.816400599,144189.2519,35273.81056,1519174198,56566.47728,18.426636,603645572
2022-02-25,17583535008,23333216,1374291655,8.849420083,144917.5997,35664.12066,1522652222,56640.08297,18.921919,360960907
2022-02-26,17606303906,21977056,1374623611,8.646526318,141778.3742,33591.27078,1526054904,56713.42614,19.07542,271704874
2022-02-27,17627917466,20897632,1374955566,8.484804423,139297.3886,31941.40358,1529398043,56783.04774,20.347237,663419852
2022-02-28,17646472008,16768800,1375287522,7.878719751,129483.2747,25630.60774,1532505642,56842.81563,21.672407,629782142
2022-03-01,17662936067,17506880,1375619477,7.984108004,131337.7071,26758.74087,1535657748,56895.84966,20.935631,519596247
2022-03-02,17682835660,21403520,1375951433,8.549033203,140789.1039,32714.63821,1539036688,56959.95023,20.683947,466827555
2022-03-03,17706784813,26378976,1376283389,9.268833307,152849.8128,40319.47345,1542705085,57037.09524,20.141827,305478609
2022-03-04,17733786572,27212832,1376615344,9.384144872,154987.3709,41593.99733,1546424783,57124.07331,18.778595,392446296
2022-03-05,17760322176,26056160,1376947300,9.210428108,152345.9056,39826.05888,1550081086,57209.54979,19.108639,218266538
2022-03-06,17786673223,26524608,1377279255,9.272689151,153603.304,40542.06759,1553767567,57294.43179,18.389894,217778084
2022-03-07,17813492970,27305920,1377611211,9.379917876,155613.8519,41736.27954,1557502301,57380.82355,17.887239,363270992
2022-03-08,17840905833,27322048,1377943166,9.376178363,155791.1888,41760.93071,1561241291,57469.12587,18.003202,297059385
2022-03-09,17868205713,27234528,1378275122,9.357528858,155719.2305,41627.15901,1564978554,57557.06424,18.826591,324337121
2022-03-10,17895448122,27204928,1378607077,9.347288352,155785.9721,41581.9163,1568717419,57644.81749,17.884068,299412717
2022-03-11,17922804697,27577920,1378939033,9.39493237,156819.3901,42152.02338,1572481086,57732.93849,17.403709,227299599
2022-03-12,17950169258,27212704,1379270989,9.336463357,156081.3724,41593.80168,1576227040,57821.08521,17.736349,263752702
2022-03-13,17977262534,26913056,1379602944,9.287628179,155499.3261,41135.7987,1579959026,57908.35807,17.265333,178382889
2022-03-14,18004045968,26560448,1379934900,9.231426132,154788.6249,40596.84795,1583673954,57994.63287,17.470867,292326370
2022-03-15,18030726869,26728096,1380266855,9.249758812,155325.8623,40853.09289,1587401776,58080.57739,16.848886,415551228
2022-03-16,18057746012,27748896,1380598811,9.389701511,157912.1174,42413.35507,1591191669,58167.61145,17.42931,334365124
2022-03-17,18086582393,29818784,1380930766,9.67826969,163025.0571,45577.11678,1595104272,58260.4992,17.461836,223498093
2022-03-18,18117279756,31774272,1381262722,9.949183202,167872.8828,48566.02152,1599133223,58359.38155,17.628176,217769474
2022-03-19,18148836213,30800608,1381594677,9.803091204,165695.9733,47077.80531,1603109928,58461.03121,18.193796,317562638
2022-03-20,18179578239,30982720,1381926633,9.821507966,166288.4583,47356.15804,1607100853,58560.05742,17.628698,255030183
2022-03-21,18210464528,30662592,1382258589,9.768764095,165676.4485,46866.85199,1611077089,58659.54834,17.835012,231932814
2022-03-22,18240865878,30424864,1382590544,9.727952383,165259.7214,46503.49188,1615043324,58757.47717,18.295139,329051263
2022-03-23,18272216617,32042176,1382922500,9.948643697,169299.3312,48975.50475,1619106510,58858.46417,19.354261,529603746
2022-03-24,18304369278,32234304,1383254455,9.967752159,169922.9855,49269.16663,1623184663,58962.03432,19.582233,450175960
2022-03-25,18337428781,34132800,1383586411,10.22633598,174645.9937,52170.96082,1627376169,59068.52559,18.854961,319122246
2022-03-26,18371445186,33641920,1383918366,10.14860799,173640.0606,51420.66546,1631543533,59178.09923,19.422392,199632326
2022-03-27,18404788502,32952608,1384250322,10.0435567,172154.5466,50367.07275,1635675243,59285.50472,23.679474,933503332
2022-03-28,18437780978,33384608,1384582277,10.09567306,173358.0684,51027.37179,1639835839,59391.78009,25.081484,2002816389
2022-03-29,18471749662,34415744,1384914233,10.23092843,176004.2726,52603.43223,1644059943,59501.20001,26.436857,1551268383
2022-03-30,18506084039,34187744,1385246189,10.19027655,175630.7802,52254.94107,1648275084,59611.79791,25.859909,878940438
2022-03-31,18540537641,34581792,1385578144,10.2361935,176750.618,52857.23162,1652517101,59722.77985,24.253956,975736592
2022-04-01,18574722935,34043456,1386308419,10.15267138,175631.659,52034.40119,1656732263,59832.89752,25.516237,872252642
2022-04-02,18608827172,33686336,1387038694,10.09456825,174947.1537,51488.55399,1660930996,59942.75409,23.913689,677412178
2022-04-03,18641541495,31983360,1387768968,9.850995343,171025.9714,48885.60626,1665035621,60048.13346,25.449072,571217468
2022-04-04,18672886853,30422688,1388499243,9.628218555,167439.3524,46500.16593,1669054167,60149.10313,25.233622,673509657
2022-04-05,18702666996,29311360,1389229518,9.468427065,164923.1076,44801.53442,1673012324,60245.03093,24.874647,943557078
2022-04-06,18732206086,30044992,1389959792,9.562971842,166832.9903,45922.86892,1677016317,60340.18224,21.664864,763915704
2022-04-07,18762393745,30386176,1390690067,9.603177566,167804.3964,46444.35843,1681043624,60437.42273,22.4604,429962700
2022-04-08,18792504151,30288352,1391420342,9.583078684,167721.9253,46294.83738,1685068952,60534.41437,21.260263,450617568
2022-04-09,18823213777,30577984,1392150617,9.615950287,168572.2619,46737.5312,1689114688,60633.33622,21.71946,245324234
2022-04-10,18853763603,30549984,1392880891,9.605341276,168659.5695,46694.73404,1693162520,60731.74332,21.097212,240735298
2022-04-11,18884025399,29841568,1393611166,9.501989843,167112.6276,45611.94144,1697173224,60829.22262,18.275814,493862997
2022-04-12,18913548976,29202464,1394341441,9.408566634,165728.2802,44635.09015,1701150705,60924.32396,19.47014,396723232
2022-04-13,18942375369,28644448,1395071716,9.326607708,164534.9936,43782.17943,1705099546,61017.17954,19.419378,269761557
2022-04-14,18971581452,29729984,1395801990,9.468043179,167287.6555,45441.38864,1709114452,61111.25817,18.673882,251609038
2022-04-15,19001972786,31035904,1396532265,9.63866713,170575.1666,47437.44819,1713208257,61209.15474,19.071894,193557582
2022-04-16,19033067040,30974752,1397262540,9.623513174,170585.6727,47343.97919,1717302315,61309.31555,21.649694,451995169
2022-04-17,19063751724,30550272,1397992814,9.559391016,169722.2301,46695.17424,1721375650,61408.15705,19.733658,570665636
2022-04-18,19093585750,28976160,1398723089,9.340514632,166095.716,44289.19128,1725361949,61504.25842,19.627514,486494159
2022-04-19,19122963843,30086528,1399453364,9.484119949,168908.8371,45986.35545,1729415763,61598.89113,20.391369,451556393
2022-04-20,19153422854,30652960,1400183639,9.553873672,170422.1427,46852.12977,1733505896,61697.0057,19.629992,416777616
2022-04-21,19183801167,29971296,1400913913,9.455786576,168939.9868,45810.2268,1737560458,61794.86032,18.875776,434012418
2022-04-22,19214256217,31202080,1401644188,9.61445564,172047.5164,47691.44322,1741689600,61892.96213,19.241552,342308621
2022-04-23,19245150317,30365024,1402374463,9.495668642,170195.0751,46412.02823,1745774283,61992.4782,18.940601,270348586
2022-04-24,19274836522,28915040,1403104737,9.295573674,166865.6831,44195.77119,1749779061,62088.1034,18.891369,332837648
2022-04-25,19304372362,30373152,1403835012,9.484281518,170514.0825,46424.45164,1753871401,62183.24425,18.644262,427344286
2022-04-26,19334814659,30528448,1404565287,9.498594008,171040.7014,46661.81691,1757976379,62281.30498,17.277328,333515453
2022-04-27,19365532817,30268256,1405295562,9.457521123,170571.6696,46264.12125,1762070101,62380.25431,17.72123,252016349
2022-04-28,19396044093,31477056,1406025836,9.611768225,173626.7286,48111.73578,1766237144,62478.53723,18.11351,322158020
2022-04-29,19427313174,30574688,1406756111,9.485356242,171619.4547,46732.49337,1770356013,62579.2612,17.309917,302356386
2022-04-30,19457487975,30090496,1407486386,9.414948426,170610.1427,45992.42042,1774450658,62676.46027,14.330068,706324643
2022-05-01,19487674592,30046624,1408216661,9.402975289,170657.5254,45925.36339,1778546440,62773.6974,15.133082,669626751
2022-05-02,19516890574,28832992,1408946935,9.236802292,167892.9288,44070.36328,1782575872,62867.80792,14.628806,389646921
2022-05-03,19545926783,29088640,1409677210,9.26484845,168653.2511,44461.11358,1786623552,62961.33935,14.619692,276394810
2022-05-04,19575206992,29322624,1410407485,9.289911658,169362.8204,44818.75111,1790688261,63055.65676,15.689732,390610295
2022-05-05,19604683318,29729248,1411137759,9.337551324,170487.6653,45440.26369,1794779967,63150.6059,13.982954,590471455
2022-05-06,19635896094,32771392,1411868034,9.730535673,177945.7437,50090.08953,1799050667,63251.1485,13.868735,520761377
2022-05-07,19669019474,33613792,1412598309,9.833648792,180134.7636,51377.67266,1803373903,63357.84553,13.2646,447417603
2022-05-08,19702442334,32994080,1413328584,9.745133881,178816.6709,50430.46146,1807665505,63465.50725,13.092666,495473447
2022-05-09,19735144931,32392736,1414058858,9.659471191,177539.0133,49511.32519,1811926443,63570.84885,11.128685,752190027
2022-05-10,19767411235,32430432,1414789133,9.657481413,177792.6521,49568.9424,1816193468,63674.78507,11.341857,843042538
2022-05-11,19800368805,33165376,1415519408,9.746084688,179722.9715,50692.28225,1820506822,63780.94799,8.546657,936638127
2022-05-12,19833174535,32004320,1416249683,9.588105587,177102.6957,48917.64299,1824757288,63886.62181,8.117062,720450534
2022-05-13,19864560098,31479680,1416979957,9.51348453,176002.4439,48115.74649,1828981349,63987.72099,8.730104,508198239
2022-05-14,19895457459,30097664,1417710232,9.328158708,172842.2798,46003.37649,1833129565,64087.24757,8.81534,342229271
2022-05-15,19925494705,29777728,1418440507,9.280910273,172226.4369,45514.36392,1837263001,64184.00354,9.169947,285057057
2022-05-16,19956190978,31650496,1419170781,9.516790807,176875.7541,48376.83362,1841508021,64282.88238,8.270936,279189792
2022-05-17,19987680525,31421536,1419901056,9.480836885,176485.5709,48026.87513,1845743676,64384.31651,8.575018,249526238
2022-05-18,20018644623,30527968,1420631331,9.359557889,174497.8719,46661.08325,1849931627,64484.05806,7.574566,258575540
2022-05-19,20049064580,29877920,1421361606,9.270053441,173091.7954,45667.50438,1854085832,64582.04683,8.22061,308118641
2022-05-20,20078428665,29619872,1422091880,9.231322612,172621.0607,45273.08576,1858228739,64676.63442,7.935034,255033063
2022-05-21,20108227328,29894080,1422822155,9.260826547,173429.7773,45692.20446,1862391055,64772.62187,8.17425,238502878
2022-05-22,20138012879,28959488,1423552430,9.135579885,171337.6729,44263.70862,1866503161,64868.56709,8.470877,240708364
2022-05-23,20166882122,29518784,1424282705,9.201734999,172825.8143,45118.57578,1870650982,64961.56069,8.147724,484529627
2022-05-24,20196276024,28852448,1425012979,9.111234242,171375.4625,44100.10119,1874763995,65056.24433,8.411102,377565158
2022-05-25,20224670538,27984352,1425743254,8.995469416,169435.8934,42773.2425,1878830458,65147.70874,8.168031,314910872
2022-05-26,20248374061,19892256,1426473529,7.961556437,150137.1831,30404.71653,1882433751,65224.06253,7.650799,385978014
2022-05-27,20272916219,28634592,1427203803,9.069629284,171240.2651,43767.11483,1886543519,65303.11772,7.197633,329281827
2022-05-28,20301669953,29263904,1427934078,9.144345988,172895.8396,44728.99935,1890693021,65395.73925,7.539351,192148004
2022-05-29,20330578126,28024384,1428664353,8.981970609,170067.5629,42834.43021,1894774644,65488.85826,7.626446,192697299
2022-05-30,20358404643,28113568,1429394628,8.988403508,170422.3042,42970.74528,1898864781,65578.49304,8.202182,289565934
2022-05-31,20386909677,28730880,1430124902,9.061449128,172047.8245,43914.28815,1902993931,65670.31345,8.068273,300849492
2022-06-01,20415102936,27600256,1430855177,8.913734694,169477.2498,42186.16329,1907061386,65761.12958,7.448825,282367697
2022-06-02,20443057487,28627104,1431585452,9.038395788,172082.7489,43755.66965,1911191374,65851.17678,7.757703,196508897
2022-06-03,20471521588,27668864,1432315726,8.912769639,169927.2134,42291.02856,1915269628,65942.86534,7.398786,163143806
2022-06-04,20498294826,26318528,1433046001,8.738482432,166822.2148,40227.08049,1919273363,66029.10729,7.458556,187191509
2022-06-05,20524203315,25527744,1433776276,8.635029428,165055.5987,39018.39087,1923234699,66112.56372,7.365965,146012292
2022-06-06,20550067672,26587008,1434506551,8.763810928,167728.3157,40637.44412,1927260180,66195.87799,7.57429,199336295
2022-06-07,20577130063,26977696,1435236825,8.80834841,168802.7111,41234.59901,1931311446,66283.05136,7.3298,243010127
2022-06-08,20603622192,25977824,1435967100,8.67896242,166537.2986,39706.32465,1935308343,66368.3878,7.18839,182009236
2022-06-09,20629045484,25175296,1436697375,8.574719478,164740.0466,38479.68468,1939262106,66450.28131,7.224278,141690213
2022-06-10,20654642773,25970208,1437427650,8.669987359,166777.048,39694.68382,1943264756,66532.7353,6.819968,201312855
2022-06-11,20680031031,24735808,1438157924,8.512208278,163943.2566,37807.94045,1947199396,66614.51596,6.094228,233177461
2022-06-12,20704625933,24309600,1438888199,8.455506328,163044.8695,37156.49431,1951112474,66693.74106,5.714781,256767527
2022-06-13,20728647219,23743744,1439618474,8.381662262,161808.4685,36291.60039,1954995879,66771.11842,5.314726,408845606
2022-06-14,20752966734,25072448,1440348748,8.543173408,165119.9474,38322.48459,1958958759,66849.45644,5.488888,307654666
2022-06-15,20777828375,24282272,1441079023,8.44145898,163349.4961,37114.72428,1962879148,66929.54076,5.846951,337044110
2022-06-16,20802588340,26187712,1441809298,8.673887036,168047.1947,40027.13216,1966912282,67009.29756,5.288224,196075844
2022-06-17,20829817356,27812256,1442539573,8.870603552,172083.3144,42510.19893,1971042283,67097.00767,5.340893,135750808
2022-06-18,20857780681,27550976,1443269847,8.833714042,171597.7398,42110.84029,1975160630,67187.08313,5.108145,227130259
2022-06-19,20884370171,26055712,1444000122,8.644899241,168144.0285,39825.37412,1979196089,67272.73319,5.476022,205540575
2022-06-20,20910940354,26983936,1444730397,8.755190754,170505.8586,41244.13666,1983288231,67358.32107,5.469457,165715948
2022-06-21,20937953602,27104768,1445460672,8.765770784,170932.4326,41428.82474,1987390611,67445.33614,5.95042,296018598
2022-06-22,20965341273,27443936,1446190946,8.803097446,171884.8406,41947.23286,1991515848,67533.55731,5.532756,205602528
2022-06-23,20992379170,26899232,1446921221,8.731894921,170714.4538,41114.66914,1995612997,67620.65178,5.797234,169209939
2022-06-24,21019661730,27705312,1447651496,8.826421306,172786.778,42346.73823,1999759881,67708.53436,6.117861,191118035
2022-06-25,21046744665,25909888,1448381770,8.602245584,168615.2689,39602.48651,2003806649,67795.77391,6.083037,149992529
2022-06-26,21072394233,25770048,1449112045,8.581285425,168409.4123,39388.74527,2007848476,67878.3963,5.831832,125994354
2022-06-27,21098987055,27891328,1449842320,8.836369379,173634.3309,42631.05811,2012015702,67964.0571,5.777835,125376700
2022-06-28,21127738852,29597472,1450572595,9.039808716,177873.9671,45238.84803,2016284679,68056.67239,5.505895,123404568
2022-06-29,21157198284,29028384,1451302869,8.965475598,176657.3125,44369.01409,2020524456,68151.56711,5.438049,105571422
2022-06-30,21185771559,27761696,1452033144,8.806650458,173762.1471,42432.91949,2024694749,68243.60735,5.388857,120797302
2022-07-01,21212540006,25805248,1452033144,8.564742824,169202.6386,39442.54741,2028755614,68329.83387,5.311071,123090113
2022-07-02,21237549058,23835936,1452033144,8.32212391,164603.3626,36432.5131,2032706096,68410.39303,5.336033,68326168
2022-07-03,21260446797,22452224,1452033144,8.151310569,161398.6722,34317.55082,2036579665,68484.15122,5.310825,70749206
2022-07-04,21281969726,20096448,1452033144,7.863339562,155854.369,30716.81787,2040320171,68553.48088,5.558799,104070294
2022-07-05,21299279828,15150752,1452033144,7.26306223,144073.7348,23157.46991,2043777942,68609.24018,5.492034,117825025
2022-07-06,21313104816,11752448,1452033144,6.851034066,135988.7488,17963.26419,2047041672,68653.77323,5.575416,99920634
2022-07-07,21322966452,8634688,1452033144,6.473628482,128556.9397,13197.86157,2050127039,68685.53954,5.80867,103530291
2022-07-08,21332877931,11406656,1452033144,6.807951224,135258.9507,17434.7315,2053373255,68717.46639,5.735401,112512395
2022-07-09,21344960108,12842752,1452033144,6.980529637,138766.2502,19629.76115,2056703645,68756.3855,5.806201,89792660
2022-07-10,21358369455,13471072,1452033144,7.055356315,140341.8433,20590.12942,2060071850,68799.57969,5.484713,86658005
2022-07-11,21372240144,14777824,1452033144,7.211844758,143547.8013,22587.46065,2063516998,68844.25995,5.191659,99627307
