Date,Data storage capacity,Data storage capacity added per day,Cumulative renewable energy purchases,Energy intensity lower bound,Energy intensity estimate,Energy intensity upper bound,Energy consumption rate lower bound,Energy consumption rate estimate,Energy consumption rate upper bound,Energy used to seal data lower bound,Energy used to seal data estimate,Energy used to seal data upper bound,Cumulative energy use lower bound,Cumulative energy use estimate,Cumulative energy use upper bound,Energy used to store data lower bound,Energy used to store data estimate,Energy used to store data upper bound
2021-02-02T00:00:00.000Z,2637973707,23703936,179330353.49210092,4.28799203815167,28.583173253889083,64.67710635733349,10534.757983376689,70223.26766176618,158899.00365424182,6372.09207552,36230.75505792,59387.8412544,25524292.827767327,176291261.29187524,386089866.2303554,2555.6689273416,8497.4409049884,22943.2487218911
2021-02-03T00:00:00.000Z,2661709198,23395456,183411119.28014785,4.22122642375424,28.07808666497468,63.659350412328216,10464.039816472032,69603.04597244064,157805.7916194192,6289.16648192,35759.25263232,58614.9754624,25775428.276040215,177961735.70650572,389877202.6148494,2578.6638710224,8573.8976685976,23149.6834077654
2021-02-04T00:00:00.000Z,2685208003,23656896,187491885.0681948,4.228189333795094,28.130761571259804,63.76549102306885,10573.834029311152,70349.26312196224,159464.41032958135,6359.44678272,36158.85582912,59269.9872384,26029198.768577192,179650119.3473782,393704345.81917214,2601.4295133064,8649.5920192636,23354.0595644919
2021-02-05T00:00:00.000Z,2709189215,24488032,191572650.85624167,4.306118038656956,28.720297728043967,64.95341392882695,10864.89162300376,72465.01823552487,163885.84719356964,6582.87276224,37429.22227104,61352.3153728,26289954.589814357,181389281.15756047,397637603.41535366,2624.662511492,8726.840299358,23562.6313596195
2021-02-06T00:00:00.000Z,2733409097,23805056,195653416.64428857,4.193736350017177,27.870122315388887,63.240299584637434,10675.934226770449,70948.56898429495,160989.91984655452,6399.27515392,36385.31394432,59641.1873024,26546175.477544695,183092048.14743316,401501358.8315274,2648.1267331736,8804.8573832564,23773.2789393381
2021-02-07T00:00:00.000Z,2757722669,24257728,199734182.43233553,4.223492598972255,28.095230440570553,63.693895339704,10847.320111970896,72157.8056707422,163586.90248356684,6520.96244096,37077.20951616,60775.3117312,26806509.5973551,184823836.84315237,405427441.78040475,2671.6817217272,8883.1762613828,23984.7413690937
2021-02-08T00:00:00.000Z,2781971691,24614400,203814948.2203824,4.241045575386741,28.22801994700291,63.96146789572121,10988.180275044144,73136.34491110723,165718.6010858992,6616.843008,37622.371968,61668.91776,27070224.3380996,186579110.50063145,409404685.45588094,2695.1741742408,8961.2872110492,24195.6423881343
2021-02-09T00:00:00.000Z,2806539776,24560896,207895714.00842932,4.208172056693585,27.979329456063923,63.46035337164836,10999.294241296384,73132.19925784679,165872.28135815525,6602.46006272,37540.59270912,61534.8688384,27334205.817481305,188334284.6594334,413385617.4638702,2718.9757349888,9040.4259264512,24409.3183938048
2021-02-10T00:00:00.000Z,2831197681,24483616,211976479.79647624,4.17291524370812,27.712609175459317,62.92290859050249,11002.968960437904,73071.4526325648,165912.5023365073,6581.68565312,37422.47254752,61341.2515264,27598275.4951014,190088000.8948972,417367514.7839758,2742.8643133528,9119.8539700372,24623.7755909613
2021-02-11T00:00:00.000Z,2855405434,23955040,216057245.5845232,4.0848945549402496,27.0467264475776,61.581146366257826,10862.974551965855,71925.45539729725,163762.96055145742,6439.5938528,36614.5599888,60016.957216,27858985.340973265,191814213.16708836,421297823.1603069,2766.3167844592,9197.8319840008,24834.3176811282
2021-02-12T00:00:00.000Z,2879563135,24328096,220138011.37257007,4.105048329813724,27.199191178059937,61.88836475070462,11008.92744765144,72942.84945182374,165972.34981280053,6539.87876672,37184.76489312,60951.6117184,28123198.03230633,193564842.9174976,425281156.8372224,2789.720765188,9275.648770462,25044.4244540355
2021-02-13T00:00:00.000Z,2903820387,24348640,224218777.16061696,4.0834200897678254,27.035572014399175,61.55867004055513,11043.174662956208,73114.8246579049,166478.86583616034,6545.4014048,37216.1657808,61003.082656,28388232.6554831,195319600.0740042,429276646.8964027,2813.2211909256,9353.7862306044,25255.3970518551
2021-02-14T00:00:00.000Z,2928028277,24133248,228299542.94866392,4.034753042864361,26.667402366971295,60.81680348605882,11002.524756098768,72720.37510259887,165843.70315441157,6487.49972736,36886.94557056,60463.4395392,28652291.694772568,197064890.42911097,433256893.07529056,2836.6737947576,9431.7646858724,25465.9403335521
2021-02-15T00:00:00.000Z,2952677770,24949088,232380308.7367108,4.105426720160366,27.20205372775993,61.89413282500907,11289.49431048848,74802.80412389187,170202.39502734653,6706.81383616,38133.93253536,62507.4450752,28923237.95080445,198860159.12645584,437341747.76796114,2860.554223576,9511.165632724,25680.324369021
2021-02-16T00:00:00.000Z,2977485794,24993376,236461074.5247577,4.086514250799891,27.058979561163216,61.60583654705116,11331.902936785697,75034.54316733389,170832.96845325347,6718.71933632,38201.62541472,62618.4042304,29195202.01101408,200660989.5633256,441441736.2179044,2884.5882372272,9591.0772396328,25896.0871961562
2021-02-17T00:00:00.000Z,3002358489,24785088,240541840.31280464,4.039199956174196,26.70104358026849,60.88459096167563,11294.266467157777,74660.50317359908,170243.31588584883,6662.72735616,37883.26345536,62096.5594752,29466262.809372213,202452843.02867132,445527573.0295056,2908.6849041432,9671.1971647668,26112.4124863797
2021-02-18T00:00:00.000Z,3027064593,24217408,244622606.1008516,3.952377291700505,26.04422399079484,59.56109107738941,11142.437679584911,73423.18845418861,167913.05497364487,6510.12361856,37015.58160576,60674.2940032,29733679.753403086,204215000.90893337,449557483.6426504,2932.6201776984,9750.7804669716,26327.2888846989
2021-02-19T00:00:00.000Z,3051030833,24407072,248703371.8888985,3.952145876859903,26.042473321179667,59.55756345569505,11229.998363939472,73999.52883878637,169232.45269961623,6561.10909504,37305.47733984,61149.4781888,30003198.1416388,205990990.96905625,453619059.78002405,2955.8386710104,9827.9805192596,26535.7304638509
2021-02-20T00:00:00.000Z,3076333327,25614176,252784137.67694536,4.063381471639757,26.883978452829936,61.25320707262476,11641.826333030767,77024.17567073427,175494.032262962,6885.60279232,39150.49959072,64173.7565504,30282600.323361408,207839572.6208028,457830913.69202787,2980.3517271976,9909.4849129324,26755.7938449171
2021-02-21T00:00:00.000Z,3101938824,25611968,256864903.4649923,4.039729620657105,26.705050529494613,60.89266501568087,11670.397733132417,77148.37140806121,175913.1641210681,6885.00923776,39147.12472896,64168.2246272,30562688.218828715,209691134.97012144,462052826.76887286,3005.1583326912,9991.9653398688,26978.4925339752
2021-02-22T00:00:00.000Z,3127642716,25986912,260945669.2530392,4.057449013845225,26.83909899057438,61.162774381435305,11818.717097578943,78178.11561922815,178157.63669502691,6985.80168384,39720.21538464,65107.6093248,30846335.75488584,211567411.20152336,466328607.14559406,3030.0602632608,10074.7627167792,27202.0469938668
2021-02-23T00:00:00.000Z,3153864806,26196928,265026435.0410861,4.056600426037701,26.832679363870355,61.14983875141436,11915.312442635104,78814.7031295981,179613.31115165792,7042.25818496,40041.21854016,65633.7834112,31132301.56569341,213458965.54494533,470639323.68580574,3055.4642240528,10159.2293130872,27430.1083772238
2021-02-24T00:00:00.000Z,3179829791,26088864,269107200.82913303,4.021924214384831,26.57035137335768,60.621244491053176,11910.716475960944,78686.69447893325,179526.61886824807,7013.20842048,39876.04595808,65363.0398656,31418157.08026314,215347447.67469448,474947959.6232914,3080.6191015208,10242.8677227692,27655.9336412643
2021-02-25T00:00:00.000Z,3206040129,26333792,273187966.61718,4.025099170948528,26.59437014402552,60.669642621542955,12018.372738049937,79407.00080918643,181150.9103111508,7079.04996544,40250.41105824,65976.6824768,31706596.329342786,217253217.17009768,479295578.5280368,3106.0116769752,10327.2964635348,27883.8928139517
2021-02-26T00:00:00.000Z,3233231040,27327200,277268732.4052269,4.106220545344843,27.208059071352448,61.906233669254846,12364.57351995136,81928.39205977536,186410.87810409057,7346.097904,41768.805384,68465.56688,32003344.333184775,219219500.1111945,483769436.5488023,3132.354231552,10414.883826048,28120.380324192
2021-02-27T00:00:00.000Z,3259764868,26438304,281349498.1932738,3.989911225067264,26.328170847928632,60.13324763085208,12112.942000770112,79929.49929906012,182558.08206814883,7107.14488128,40410.15451488,66238.5268416,32294053.23783621,221137809.57621244,488150827.5640368,3158.0602041184,10500.3545928016,28351.1529864564
2021-02-28T00:00:00.000Z,3286261353,26042464,285442529.1746909,3.9266121409920816,25.849308805760856,59.1683344833834,12017.668902094352,79113.60313197084,181088.7930301205,7000.73517248,39805.12495008,65246.7893056,32582475.613622606,223036537.5110338,492496955.6865924,3183.7299987864,10585.7050702836,28581.6008654469
2021-03-01T00:00:00.000Z,3311817075,25982432,289519509.24845207,3.899610347872779,25.645038333538167,58.75672686588456,12027.84118795,79098.78701161711,181227.4859338512,6984.59737024,39713.36783904,65096.3851328,32871142.12813728,224934909.85560197,496846412.445546,3208.48838226,10668.02516199,28803.8666463975
2021-03-02T00:00:00.000Z,3338024049,25909152,293596489.3222133,3.871154161951072,25.42976527703407,58.322948900155126,12034.555608387216,79055.47325980371,181313.05094558367,6964.89824064,39601.36155744,64912.7894208,33159969.793463726,226832242.6660193,501197922.77297,3233.8776986712,10752.4430666388,29031.7965613677
2021-03-03T00:00:00.000Z,3363650787,24820512,297673469.39597446,3.740778440287495,24.443463733543087,56.3355386590451,11718.526803577008,76572.6678300073,176479.18215632995,6672.25003584,37937.40797664,62185.3107648,33441212.837613624,228669988.08510435,505433420.3711042,3258.7048824456,10834.9919150844,29254.6799897751
2021-03-04T00:00:00.000Z,3391348249,31808416,301968714.66310585,4.422059614904893,29.597403941907903,66.720794182339,13966.806355846416,93481.60031562211,210733.57064478545,8550.73838912,48618.20960352,79692.8054464,33776414.14080132,230913548.2755092,510491022.512084,3285.5381836312,10924.2109796788,29495.5731260277
2021-03-05T00:00:00.000Z,3424160754,32846720,306045694.736867,4.494726577335582,30.147134645536394,67.82850859022372,14333.675006472737,96139.15840052013,216304.9924345649,8829.8552704,50205.2261184,82294.172288,34120420.224708185,233220889.91814747,515682338.65999115,3317.3269384752,11029.9066207848,29780.9533257642
2021-03-06T00:00:00.000Z,3456853564,32308672,310122674.81062824,4.410813861113483,29.512329020130604,66.54936712545397,14200.375989014976,95013.34256974896,214252.077908786,8685.21720704,49382.83589184,80946.1468288,34461227.16686142,235501211.95069024,520824384.9194048,3348.9997328032,11135.2167003568,30065.2925021772
2021-03-07T00:00:00.000Z,3488956925,32390784,314199654.88438946,4.389538648056039,29.351380530573607,66.22505385782529,14263.1225881076,95372.74237764529,215188.0043239868,8707.29055488,49508.34162048,81151.8702336,34803540.02210257,237790159.5832248,525988893.40360755,3380.10146894,11238.62804681,30344.5050638025
2021-03-08T00:00:00.000Z,3521418356,32498432,318276634.9581506,4.370801881112905,29.20963556517484,65.93943593730351,14334.378740368704,95795.23173279791,216253.41856284687,8736.22849024,49672.87835904,81421.5715328,35147563.01806244,240089246.9663165,531178971.8175136,3411.5501032928,11343.1928083472,30626.8318676388
2021-03-09T00:00:00.000Z,3553551262,32182976,322353615.03191185,4.312142830853946,28.765875706576185,65.04525413925936,14271.047523715808,95200.73786344282,215267.43186048768,8651.42760832,49190.71332672,80631.2280704,35490066.085146844,242374066.4788628,536345386.5858143,3442.6804626256,11446.6993251544,30906.3013909926
2021-03-10T00:00:00.000Z,3586193762,32343232,326430595.105673,4.299285768627901,28.668611122675888,64.84926475709072,14359.198328581408,95750.3862430752,216590.2673659522,8694.50762624,49435.65981504,81032.7334528,35834684.76122305,244672077.5615024,541543549.388338,3474.3045166256,11551.8473461544,31190.2030062426
2021-03-11T00:00:00.000Z,3618549035,32391520,330507575.17943424,4.276364392971212,28.49520929677869,64.4998578572541,14411.50367957944,96029.89265972894,217366.8690091036,8707.4884064,49509.4665744,81153.714208,36180558.762612104,246976796.80084816,546760350.6249013,3505.650305108,11656.070151542,31471.6065221055
2021-03-12T00:00:00.000Z,3650925883,32737728,334584555.25319546,4.281624702459416,28.5350039096196,64.5800445117544,14558.336182964273,97024.42618565296,219584.4017278927,8800.55604096,50038.63511616,82021.1037312,36529956.7217769,249305384.8642208,552030372.6080278,3537.0169954504,11760.3624543196,31753.1976822159
2021-03-13T00:00:00.000Z,3683991959,33086464,338661535.3269566,4.286453899564051,28.571537126827124,64.6536594122867,14706.758501583856,98028.51176960496,221825.72762927864,8894.30325248,50571.66763008,82894.8269056,36882916.794120215,251658071.00115448,557354186.3738174,3569.0514098792,11866.8748983308,32040.7832650107
2021-03-14T00:00:00.000Z,3717038804,32676128,342738515.40071785,4.221657872417313,28.081350604586262,63.66592729244489,14614.375428284737,97210.95661257952,220396.29727477237,8783.99672896,49944.48136416,81866.7710912,37233659.69914148,253991135.7913207,562643693.8569527,3601.0671933152,11973.3253954448,32328.2015900292
2021-03-15T00:00:00.000Z,3749055741,32239744,346815495.474479,4.156442452526304,27.587991346611137,62.67180206946719,14512.552357073744,96325.68558740504,218823.62602963264,8666.68798208,49277.48151168,80773.4546176,37581958.87856902,256302954.05242383,567895457.2789692,3632.0852018808,12076.4583529092,32606.6624961993
2021-03-16T00:00:00.000Z,3781762592,33220192,350892475.54824024,4.219413798835913,28.064374029432553,63.63171927610128,14860.947862832129,98843.87242831693,224113.5161584291,8930.25201344,50776.06686624,83229.8690368,37938619.48696646,258675208.852662,573274177.9545146,3663.7715991296,12181.8136613504,32891.1237914016
2021-03-17T00:00:00.000Z,3815326948,33797504,354969455.62200147,4.244630444454264,28.25513973471641,64.01611461527088,15082.445851552831,100398.99130293084,227468.46750183,9085.44502528,51658.47093888,84676.2665216,38300596.00989814,261084786.53824863,578733417.3977889,3696.2887472224,12289.9311648976,33183.0430648404
2021-03-18T00:00:00.000Z,3848957359,33117312,359046435.69576263,4.158076973326526,27.60035661191941,62.696718237417926,14905.129527462255,98936.81452839776,224743.96512383525,8902.59581184,50618.81787264,82972.1134848,38658316.98487505,263459271.9431224,584127268.8600007,3728.8698893992,12398.2614448108,33475.5368384307
2021-03-19T00:00:00.000Z,3882286571,33867616,363123415.7695239,4.1987433437164965,27.908000576393885,63.3166247656468,15181.233080463664,100905.87275213956,228931.45871229153,9104.29253312,51765.63502752,84851.9251264,39022664.39678343,265881014.78741977,589621620.0844913,3761.1592299848,12505.6215025052,33765.4109939583
2021-03-20T00:00:00.000Z,3916529725,34440192,367200395.843285,4.22255870651707,28.088165478181462,63.67965935001323,15402.0047650036,102453.0595317637,232274.903657102,9258.21241344,52640.80026624,86286.4570368,39392310.292230815,268339890.1465204,595196213.9236735,3794.33399758,12615.92555017,34063.2339772425
2021-03-21T00:00:00.000Z,3950712925,33613792,371277375.9170463,4.125398447649217,27.353141256918654,62.19857613115179,15178.9420916724,100642.8233376325,228852.7028988468,9036.05956544,51377.67265824,84215.9944768,39756602.73676157,270755319.79064304,600688675.0370054,3827.45068174,12726.03647401,34360.5355226025
2021-03-22T00:00:00.000Z,3984810967,34765536,375354355.9908074,4.199045539533041,27.91028670909169,63.321231352310015,15583.264377772528,103579.10447800803,234994.23371314,9345.67138752,53138.07880992,87101.5738944,40130598.84195415,273241220.2466888,606328532.7611765,3860.4848648296,12835.8730869004,34657.0964232891
2021-03-23T00:00:00.000Z,4018408004,32124704,379431336.0645687,3.950364827811823,26.028999559326316,59.53041365301012,14783.979992195136,97411.81523102272,222788.64933614316,8635.76292928,49101.64632288,80485.2334016,40485412.29203641,275579105.6127908,611675456.7554046,3893.0336742752,12944.0958624848,34949.2999331892
2021-03-24T00:00:00.000Z,4049073233,30503328,383508316.13832986,3.793356824770022,24.841222926034412,57.137028525779904,14304.723201686673,93676.08542069038,215463.35221910183,8199.90463296,46623.42174816,76423.0379712,40828723.68360847,277827333.3725684,616846573.8000076,3922.7421481304,13042.8746981396,35216.0046293709
2021-03-25T00:00:00.000Z,4081578441,34201312,387585296.21209115,4.081511445031863,27.02113298215425,61.52957520566952,15514.911264867344,102714.51792805904,233890.29097123892,9193.99669184,52275.67935264,85687.9670848,41201079.35044316,280292483.7197912,622459936.9614234,3954.2331936408,13147.5804741492,35498.7121749093
2021-03-26T00:00:00.000Z,4115920247,34001440,391662276.28585225,4.041158705587105,26.715861657933676,60.91444957793725,15490.769350590448,102408.56177540513,233500.27981464987,9140.2671008,51970.1809968,85187.207776,41572855.624212556,282750291.1081476,628063939.877416,3987.5035352936,13258.2022996364,35797.3931642331
2021-03-27T00:00:00.000Z,4150626674,35022336,395739256.35961354,4.101405908096946,27.171636000489585,61.832840715017625,15854.281152643616,105033.9240206878,239019.31755332777,9414.70436352,53530.58990592,87744.9606144,41953356.11545693,285271107.24761105,633800399.5850549,4021.1271217712,13369.9986422888,36099.2453717802
2021-03-28T00:00:00.000Z,4185483644,34644928,399816236.43337464,4.04675965323836,26.75823322253907,60.99982882324448,15774.412397135296,104304.54043231408,237779.49235075113,9313.24954496,52953.73310016,86799.4026112,42331939.78088476,287774418.1598001,639507103.5300062,4054.8965543072,13482.2799140528,36402.4068969612
2021-03-29T00:00:00.000Z,4220147973,35214304,403893216.5071359,4.069555216952187,26.930683272201776,61.347317881779794,15994.650497876431,105846.17818024692,241114.53369984368,9466.30920128,53824.00723488,88225.9172416,42715809.124046616,290314728.40985256,645293848.4037097,4088.4793562424,13593.9406506276,36703.8929655729
2021-03-30T00:00:00.000Z,4255598504,35541376,407970196.58089703,4.072057215445289,26.949611067531084,61.38545763176533,16138.926701854336,106810.33557501352,243291.12997753164,9554.23269632,54323.92697472,89045.3634304,43103141.075031355,292878178.45571154,651132831.5515282,4122.8238306752,13708.1339010848,37012.2168688392
2021-03-31T00:00:00.000Z,4291564191,36421408,412067441.8480284,4.118061668940784,27.297638007755047,62.086736373290094,16459.194938424946,109104.03521076044,248150.1685042577,9790.80289856,55669.02948576,91250.1956032,43498159.40699507,295496677.34215325,657088431.5256473,4157.6673882408,13823.9865720492,37325.0212383843
2021-04-01T00:00:00.000Z,4327998115,36371040,415979081.976654,4.089764437654144,27.083567454293007,61.65538146659018,16484.86850500216,109167.42392783565,248518.19012966772,9777.2629728,55592.0435088,91124.003616,43893793.90780176,298116697.5549817,663052864.0244048,4192.964573812,13941.347528038,37641.8980055895
2021-04-02T00:00:00.000Z,4364038624,35491040,419890722.10527945,3.9974450884236976,26.385165056375467,60.248091690763296,16246.926750242816,107237.9568653532,244867.98714919435,9540.7013728,54246.9899088,88919.251616,44283717.86319087,300690410.50898755,668929691.7499682,4227.8806189312,14057.4412156288,37955.3531245152
2021-04-03T00:00:00.000Z,4400351380,37342880,423802362.23390496,4.117924119874916,27.29659743935596,62.08463961464,16875.85663388192,111865.45734440393,254431.9532858988,10038.5130016,57077.4717936,93558.851552,44688736.01647696,303375183.57828426,675036054.4558749,4263.060416944,14174.411865256,38271.176057274
2021-04-04T00:00:00.000Z,4437221631,36243712,427714002.3625306,4.009534936157686,26.47662560845105,60.432385874476346,16569.341671624305,109414.249533515,249735.90841066584,9743.03465984,55397.42648064,90804.9960448,45086397.881486066,306001127.5985124,681029712.2076048,4298.7803161128,14293.1783177772,38591.8476912963
2021-04-05T00:00:00.000Z,4473785274,36771456,431625642.4911561,4.026975919421464,26.60856787878765,60.698251238910565,16778.545050938017,110865.5884287782,252901.5229551032,9884.90280192,56204.06735232,92127.2058624,45489080.59359721,308661903.78180647,687099344.6494274,4334.2031734512,14410.9571246088,38909.8526635602
2021-04-06T00:00:00.000Z,4509863078,35821728,435537282.6197816,3.9328542205884265,25.89653057881731,59.263486960833234,16518.52767969315,108768.98384253136,248914.7816954145,9629.59692096,54752.43659616,89747.7573312,45885522.94998755,311272361.40179926,693073295.4071467,4369.1553499664,14527.1709468536,39223.6321482894
2021-04-07T00:00:00.000Z,4546124800,36825920,439448922.7484072,3.9865099171098226,26.302439712978753,60.08139906440477,16878.5188343552,111362.1271026112,254379.1553987072,9899.5438144,56287.3139424,92263.659968,46290605.0293917,313945054.5163179,699178391.0215296,4404.28570624,14643.97720576,39539.01122304
2021-04-08T00:00:00.000Z,4583661292,37724896,443360562.8770327,4.03071611766838,26.636862742714957,60.75526575207954,17206.59197084333,113709.23062236932,259356.16336109137,10141.20654272,57661.37178912,94515.9544384,46703560.80615234,316674078.16569746,705402934.7265519,4440.6510596896,14764.8897537904,39865.4773549116
2021-04-09T00:00:00.000Z,4621297256,37839072,447272203.00565827,4.016301531788068,26.52781538235425,60.53553392444821,17285.834297650305,114173.5542883615,260540.00185387896,10171.89933504,57835.88637984,94802.0109888,47118418.39140022,319414245.58946025,711655890.5426421,4477.1127816128,14886.1227210272,40192.8086246088
2021-04-10T00:00:00.000Z,4658125096,35668224,451183843.1342838,3.835521734233182,25.160203444447077,57.77977835537469,16639.325811048064,109150.42374752885,250661.22002758877,9588.33197568,54517.81033728,89363.1684096,47517759.91283304,322033857.7585693,717671755.8374872,4512.7915930048,15004.7525592352,40513.1113974408
2021-04-11T00:00:00.000Z,4693381901,33260384,455095483.2629093,3.641192967069124,23.69009259441328,54.81748616572361,15915.845678831183,103550.63883181047,239610.11080865288,8941.05642688,50837.49913248,83330.5660736,47899738.06622496,324519074.954744,723422394.7801468,4546.9483856888,15118.3217795012,40819.7504075673
2021-04-12T00:00:00.000Z,4726261661,35614784,459007123.3915348,3.7940715716009006,24.846630036296247,57.147923922203134,16700.266867827024,109366.76985174233,251546.54107918352,9573.96623488,54436.12890048,89229.2798336,48300542.176463515,327143879.42735887,729459507.786202,4578.8022971768,15224.2340624132,41105.7155442153
2021-04-13T00:00:00.000Z,4762955618,36160512,462918763.5201604,3.813323527397899,24.992272441764936,57.441395234377985,16915.323881498913,110861.92394894632,254801.3032761766,9720.66883584,55270.25777664,90596.5467648,48706507.619870014,329804567.6288941,735574735.0240015,4614.3514027184,15342.4326367016,41424.8538964314
2021-04-14T00:00:00.000Z,4799142881,36591360,466830403.6487858,3.824403003507812,25.076089461136664,57.61028760180658,17093.360841609105,112078.8382559392,257492.06693523808,9836.4893952,55928.7960192,91675.993344,49116745.92256049,332494461.79794574,741754540.5414723,4649.4096231128,15458.9990482772,41739.5853789213
2021-04-15T00:00:00.000Z,4836290108,37402336,470742043.77741134,3.8615697868919594,25.357258802718302,58.17684742586168,17393.074707777472,114212.79973684109,262037.0236414672,10054.49596352,57168.34850592,93707.8126144,49534177.30578945,335235571.0879935,748043424.9292688,4685.3978566304,15578.6576958896,42062.6659563084
2021-04-16T00:00:00.000Z,4873340378,36632832,474653683.906037,3.787762933967153,24.798904746985503,57.051756853052666,17191.33746660675,112553.59634166615,258938.06508539224,9847.63789824,55992.18472704,91779.8972928,49946767.04480791,337936859.453427,754257934.3977091,4721.2921582064,15698.0040256136,42384.9032695794
2021-04-17T00:00:00.000Z,4910829466,38002496,478565324.0346625,3.863213278673273,25.3696919341322,58.20190034488438,17668.662222429342,116029.96913108874,266190.25244457065,10215.83097472,58085.67506112,95211.4534784,50370812.4897214,340721580.8425751,760646496.2097139,4757.6115866608,15818.7638758792,42710.9571146418
2021-04-18T00:00:00.000Z,4947673367,36544928,482476964.163288,3.743246419900722,24.462134173643207,56.37315983494803,17248.429933433326,112718.57633340642,259760.7500189976,9824.00754496,55857.82610016,91559.6626112,50784772.45360719,343426828.7228835,766880750.1263838,4793.3059579496,15937.4454497804,43031.3995748091
2021-04-19T00:00:00.000Z,4985580582,38556416,486388604.2919136,3.861536636537637,25.35700801794628,58.1763420913344,17929.82413601469,117737.24741478568,270123.4458595012,10364.73574912,58932.32516352,96599.2446464,51215085.74875876,346252524.8218869,773363708.518448,4830.0304678416,16059.5521707384,43361.0899958286
2021-04-20T00:00:00.000Z,5023257386,37221760,490300244.42053914,3.7512844211120937,24.522942220572496,56.49568882824295,17549.532628933022,114725.01851240362,264302.2557568076,10005.9535232,56892.3435072,93255.397504,51636272.1337296,349005927.35242707,779706958.4971913,4866.5317555568,16180.9166917832,43688.7764632578
2021-04-21T00:00:00.000Z,5061852721,39280352,494211884.54916465,3.870558458381715,25.42525873745429,58.313868165189305,18246.655226078863,119860.20498193055,274904.26995232585,10559.34422464,60038.83962144,98412.9939008,52074189.32840098,351882574.47361785,786304656.5865858,4903.9229161048,16305.2399848852,44024.4516703533
2021-04-22T00:00:00.000Z,5100555917,38752544,498123524.6777901,3.8152573642584855,25.006902054212087,57.47087409081172,18123.47539155413,118789.35828660702,273001.75921903155,10417.45887808,59232.10092768,97090.6237376,52509150.24104937,354733521.2445377,792856694.4773619,4941.4185723896,16429.9107198404,44361.0649769241
2021-04-23T00:00:00.000Z,5139109627,37859488,502035164.8064157,3.7366557551686848,24.41227532941289,56.272693625311454,17884.265225541167,116841.27073954826,269330.6110306267,10177.38756416,57867.09162336,94853.1612352,52938370.167251274,357537713.8642733,799320624.9114126,4978.7694066376,16554.0999304924,44696.3781589071
2021-04-24T00:00:00.000Z,5176954635,37990592,505946804.9350412,3.726938515845556,24.338763727554955,56.12456680614847,17969.11621835704,117347.27368646814,270599.812515506,10212.63094144,58067.48015424,95181.6291968,53369626.50883397,360354050.5620833,805815016.1664503,5015.433650388,16676.006270262,45025.5275469855
2021-04-25T00:00:00.000Z,5215065624,38754240,509858445.0636667,3.7585471556382255,24.57788532026688,56.60639987775064,18254.919040530815,119372.5362833012,274932.0958748973,10417.9147968,59234.6932128,97094.872896,53807742.06894854,363218993.60501885,812413382.1367778,5052.3555765312,16798.7693880288,45356.9902516152
2021-04-26T00:00:00.000Z,5253853428,38562208,513770085.1922922,3.727411859324556,24.34234460440827,56.13178231886605,18238.346627615552,119107.87843673276,274654.6240111107,10366.29275456,58941.17806176,96613.7559232,54245459.903525375,366077584.8488737,819005088.8038332,5089.9332010464,16923.7126622736,45694.3394193444
2021-04-27T00:00:00.000Z,5292095543,37261856,517681725.3209178,3.625656102234213,23.57255511448872,54.5806466384432,17869.582864534514,116180.8277093876,269008.7974158704,10016.73212992,56953.62904032,93355.8540224,54674327.49156734,368865926.8023888,825461295.7779135,5126.9821620584,17046.8981631116,46026.9425661339
2021-04-28T00:00:00.000Z,5327576887,35152800,521593365.4495433,3.4748496708207126,22.431693808613726,52.28179649677468,17241.135977268208,111299.1696885149,259406.20398805884,9449.775696,53730.000216,88071.82512,55088112.49019718,371537108.8451924,831687040.745407,5161.3564881256,17161.1906684044,46335.5344593051
2021-04-29T00:00:00.000Z,5363841605,37463296,525505005.57816887,3.606369720954961,23.426652277815126,54.2866505540553,18015.50011361992,117027.06306577922,271187.1590818633,10070.88323072,57261.52403712,93860.5417984,55520482.079238825,374345760.45855135,838195528.3769608,5196.489746924,17278.006578026,46650.9395911665
2021-04-30T00:00:00.000Z,5401861941,37291136,529431645.7067944,3.578771171894451,23.21786730474528,53.86594615953489,18004.353892993742,116806.21071224264,270992.89416814846,10024.60317952,56998.38264192,93429.2121344,55952584.17007737,377149111.6057761,844699353.6698239,5233.3238484408,17400.4776843492,46981.6138594593
2021-05-01T00:00:00.000Z,5438882766,37162976,533062361.8465579,3.554740915048765,23.036076714327347,53.49963579175909,18006.022181784545,116685.89025531794,270994.6102416844,9990.15120832,56802.49392672,93108.1200704,56384726.30810398,379949575.05485135,851203220.1627731,5269.1896237008,17519.7291658392,47303.5950807318
2021-05-02T00:00:00.000Z,5475425155,36154912,536693077.9863215,3.476502393663448,22.444196773659318,52.30699013145956,17728.03129412472,114451.64643066382,266733.58822998626,9719.16344384,55261.69834464,90582.5165248,56810196.729774304,382696416.5956339,857604822.2400898,5304.591890164,17637.439509286,47621.4152005815
2021-05-03T00:00:00.000Z,5512884283,39072704,540323794.1260849,3.641488802970785,23.692330613905757,54.82199580366193,18696.399767527473,121642.90721438896,281471.12487694225,10503.52428928,59721.45588288,97892.7526016,57258907.80681879,385615848.5587653,864360124.870879,5340.8822933704,17758.1028523996,47947.2084745359
